GAME_ID,EVENTNUM,PERIOD,PCTIMESTRING,EVENTMSGTYPE,VIDEO_AVAILABLE_FLAG,DESCRIPTION
0022401100,39,1,PT08M36.00S,1,1,Curry 2' Reverse Layup (2 PTS) (Green 3 AST)
0022401100,52,1,PT07M43.00S,1,1,Curry 25' 3PT Pullup Jump Shot (5 PTS)
0022401100,54,1,PT07M10.00S,1,1,Curry 24' 3PT Jump Shot (8 PTS) (Green 4 AST)
0022401100,77,1,PT05M48.00S,1,1,Curry 27' 3PT Step Back Jump Shot (11 PTS)
0022401100,99,1,PT04M04.00S,1,1,Curry 24' 3PT Step Back Jump Shot (14 PTS)
0022401100,107,1,PT03M32.00S,2,1,MISS Curry 24' 3PT Running Pull-Up Jump Shot
0022401100,113,1,PT03M09.00S,1,1,Curry 4' Jump Shot (16 PTS)
0022401100,158,1,PT00M11.20S,1,1,Curry 27' 3PT Pullup Jump Shot (19 PTS) (Green 5 AST)
0022401100,234,2,PT07M22.00S,2,1,MISS Curry 13' Fadeaway Jumper
0022401100,242,2,PT06M57.00S,2,1,MISS Curry 26' 3PT Pullup Jump Shot
0022401100,275,2,PT05M24.00S,1,1,Curry 32' 3PT Pullup Jump Shot (22 PTS)
0022401100,282,2,PT04M46.00S,1,1,Curry 16' Pullup Jump Shot (24 PTS)
0022401100,300,2,PT03M52.00S,2,1,MISS Curry 15' Floating Jump Shot
0022401100,312,2,PT02M54.00S,2,1,MISS Curry 15' Jump Shot
0022401100,324,2,PT01M40.00S,1,1,Curry 3PT Jump Shot (29 PTS)
0022401100,337,2,PT00M31.40S,1,1,Curry 30' 3PT Jump Shot (32 PTS) (Butler III 4 AST)
0022401100,369,3,PT11M01.00S,2,1,MISS Curry 26' 3PT Jump Shot
0022401100,376,3,PT10M21.00S,1,1,Curry 26' 3PT Jump Shot (35 PTS) (Green 7 AST)
0022401100,397,3,PT09M10.00S,1,1,Curry 3PT Pullup Jump Shot (38 PTS) (Green 8 AST)
0022401100,449,3,PT05M27.00S,2,1,MISS Curry 32' 3PT Pullup Jump Shot
0022401100,453,3,PT05M13.00S,1,1,Curry 28' 3PT Running Pull-Up Jump Shot (43 PTS)
0022401100,457,3,PT04M42.00S,2,1,MISS Curry 10' Driving Floating Jump Shot
0022401100,461,3,PT04M07.00S,2,1,MISS Curry 6' Cutting Finger Roll Layup Shot
0022401100,621,4,PT07M19.00S,2,1,MISS Curry 26' 3PT Running Pull-Up Jump Shot
0022401100,625,4,PT06M50.00S,2,1,MISS Curry 25' 3PT Step Back Jump Shot
0022401100,644,4,PT05M40.00S,1,1,Curry 3' Driving Finger Roll Layup (47 PTS)
0022401100,654,4,PT04M36.00S,2,1,MISS Curry 25' 3PT Step Back Jump Shot
0022401100,664,4,PT03M55.00S,2,1,MISS Curry 5' Driving Floating Jump Shot
0022401100,675,4,PT03M53.00S,2,1,MISS Curry 6' Floating Jump Shot
0022401100,685,4,PT02M55.00S,1,1,Curry 3PT Jump Shot (50 PTS) (Green 11 AST)
0022401100,706,4,PT01M13.00S,2,1,MISS Curry 27' 3PT Jump Shot
0022401117,62,1,PT06M22.00S,1,1,Curry 4' Driving Finger Roll Layup (2 PTS)
0022401117,87,1,PT04M33.00S,1,1,Curry 4' Driving Floating Bank Jump Shot (4 PTS) (Santos 1 AST)
0022401117,98,1,PT03M30.00S,2,1,MISS Curry 27' 3PT Step Back Jump Shot
0022401117,247,2,PT05M59.00S,2,1,MISS Curry 25' 3PT Step Back Bank Jump Shot
0022401117,251,2,PT05M21.00S,2,1,MISS Curry 7' Driving Finger Roll Layup
0022401117,261,2,PT04M25.00S,1,1,Curry 4' Driving Reverse Layup (6 PTS) (Santos 2 AST)
0022401117,294,2,PT02M33.00S,2,1,MISS Curry 4' Driving Layup
0022401117,313,2,PT01M48.00S,1,1,Curry 31' 3PT Pullup Jump Shot (10 PTS)
0022401117,326,2,PT00M45.90S,2,1,MISS Curry 6' Driving Floating Jump Shot
0022401117,343,2,PT00M09.60S,2,1,MISS Curry 29' 3PT Step Back Jump Shot
0022401117,416,3,PT06M58.00S,1,1,Curry 28' 3PT Jump Shot (15 PTS) (Podziemski 3 AST)
0022401117,426,3,PT06M28.00S,1,1,Curry 7' Driving Finger Roll Layup (17 PTS)
0022401117,429,3,PT05M48.00S,2,1,MISS Curry 25' 3PT Step Back Jump Shot
0022401117,451,3,PT04M45.00S,1,1,Curry 1' Driving Layup (19 PTS) (Santos 3 AST)
0022401117,461,3,PT03M56.00S,2,1,MISS Curry 28' 3PT Step Back Jump Shot
0022401117,480,3,PT03M19.00S,2,1,MISS Curry 5' Driving Layup
0022401117,483,3,PT03M13.00S,1,1,Curry 3PT Step Back Jump Shot (25 PTS) (Kuminga 3 AST)
0022401117,519,3,PT00M53.10S,2,1,MISS Curry 3PT Jump Shot
0022401117,637,4,PT04M21.00S,1,1,Curry 2' Driving Layup (30 PTS) (Podziemski 4 AST)
0022401117,654,4,PT02M39.00S,2,1,MISS Curry 29' 3PT Step Back Jump Shot
0022401117,657,4,PT02M05.00S,1,1,Curry 28' 3PT Pullup Jump Shot (33 PTS) (Green 4 AST)
0022401125,37,1,PT09M16.00S,1,1,Curry 27' 3PT Step Back Jump Shot (3 PTS)
0022401125,90,1,PT05M14.00S,1,1,Curry 4' Driving Finger Roll Layup (5 PTS)
0022401125,117,1,PT03M05.00S,1,1,Curry 18' Step Back Jump Shot (7 PTS)
0022401125,282,2,PT04M45.00S,1,1,Curry 27' 3PT Jump Shot (10 PTS)
0022401125,285,2,PT04M11.00S,2,1,MISS Curry 32' 3PT Pullup Jump Shot
0022401125,298,2,PT03M07.00S,1,1,Curry 3' Driving Finger Roll Layup (12 PTS)
0022401125,316,2,PT01M46.00S,1,1,Curry 26' 3PT Pullup Jump Shot (17 PTS) (Podziemski 4 AST)
0022401125,320,2,PT01M17.00S,1,1,Curry 5' Driving Finger Roll Layup (19 PTS)
0022401125,323,2,PT01M10.00S,2,1,MISS Curry 29' 3PT Jump Shot
0022401125,331,2,PT00M37.00S,2,1,MISS Curry 20' Pullup Jump Shot
0022401125,355,2,PT00M00.80S,2,1,MISS Curry 35' 3PT Pullup Jump Shot
0022401125,399,3,PT07M32.00S,1,1,Curry 3PT Pullup Jump Shot (22 PTS) (Podziemski 5 AST)
0022401125,403,3,PT07M01.00S,2,1,MISS Curry 29' 3PT Pullup Jump Shot
0022401125,419,3,PT06M11.00S,2,1,MISS Curry 22' Pullup Jump Shot
0022401125,423,3,PT05M38.00S,1,1,Curry 26' 3PT Step Back Jump Shot (25 PTS) (Green 1 AST)
0022401125,437,3,PT04M33.00S,1,1,Curry 3PT Step Back Jump Shot (28 PTS)
0022401125,458,3,PT02M59.00S,2,1,MISS Curry 5' Driving Finger Roll Layup
0022401125,563,4,PT07M35.00S,1,1,Curry 16' Fadeaway Jumper (30 PTS)
0022401125,567,4,PT07M12.00S,2,1,MISS Curry 26' 3PT Pullup Jump Shot
0022401125,571,4,PT06M42.00S,1,1,Curry 24' 3PT Jump Shot (33 PTS) (Green 3 AST)
0022401125,618,4,PT03M00.00S,2,1,MISS Curry 27' 3PT Step Back Jump Shot
0022401125,628,4,PT02M30.00S,1,1,Curry 20' Pullup Jump Shot (35 PTS) (Santos 2 AST)
0022401125,644,4,PT01M41.00S,2,1,MISS Curry 26' 3PT Step Back Jump Shot
0022401125,650,4,PT01M01.00S,2,1,MISS Curry 30' 3PT Pullup Jump Shot
0022401143,27,1,PT09M49.00S,2,1,MISS Curry 27' 3PT Pullup Jump Shot
0022401143,61,1,PT07M10.00S,2,1,MISS Curry 3PT Pullup Jump Shot
0022401143,360,2,PT00M01.20S,1,1,Curry 37' 3PT Pullup Jump Shot (3 PTS)
0022401143,393,3,PT10M58.00S,2,1,MISS Curry 30' 3PT Jump Shot
0022401143,460,3,PT07M10.00S,2,1,MISS Curry 27' 3PT Pullup Jump Shot
0022401143,477,3,PT06M02.00S,2,1,MISS Curry 4' Driving Layup
0022401143,491,3,PT04M58.00S,2,1,MISS Curry 28' 3PT Pullup Jump Shot
0022401143,509,3,PT03M11.00S,2,1,MISS Curry 10' Driving Floating Bank Jump Shot
0022401143,614,4,PT07M28.00S,2,1,MISS Curry 27' 3PT Jump Shot
0022401143,651,4,PT03M54.00S,2,1,MISS Curry 30' 3PT Pullup Jump Shot
0022401154,42,1,PT07M42.00S,1,1,Curry 26' 3PT Step Back Jump Shot (3 PTS) (Butler III 1 AST)
0022401154,58,1,PT06M31.00S,1,1,Curry 24' 3PT Jump Shot (7 PTS) (Green 2 AST)
0022401154,83,1,PT04M59.00S,2,1,MISS Curry 28' 3PT Jump Shot
0022401154,99,1,PT04M37.00S,2,1,MISS Curry 6' Driving Floating Jump Shot
0022401154,101,1,PT04M35.00S,1,1,Curry 5' Tip Layup Shot (9 PTS)
0022401154,104,1,PT04M03.00S,1,1,Curry 16' Pullup Jump Shot (11 PTS)
0022401154,112,1,PT03M02.00S,1,1,Curry 9' Turnaround Fadeaway (13 PTS)
0022401154,209,2,PT07M36.00S,1,1,Curry 4' Cutting Layup Shot (15 PTS) (Green 3 AST)
0022401154,219,2,PT06M39.00S,2,1,MISS Curry 26' 3PT Jump Shot
0022401154,237,2,PT05M51.00S,1,1,Curry 7' Running Layup (17 PTS)
0022401154,255,2,PT04M47.00S,2,1,MISS Curry 28' 3PT Jump Shot
0022401154,303,2,PT02M18.00S,2,1,MISS Curry 27' 3PT Jump Shot
0022401154,320,2,PT00M12.80S,2,1,MISS Curry 30' 3PT Pullup Jump Shot
0022401154,349,3,PT11M15.00S,1,1,Curry 24' 3PT Jump Shot (22 PTS) (Green 4 AST)
0022401154,354,3,PT10M41.00S,1,1,Curry 6' Driving Finger Roll Layup (24 PTS) (Podziemski 2 AST)
0022401154,391,3,PT07M44.00S,2,1,MISS Curry 4' Running Layup
0022401154,425,3,PT05M23.00S,2,1,MISS Curry 28' 3PT Pullup Jump Shot
0022401163,15,1,PT10M34.00S,1,1,Curry 11' Step Back Jump Shot (2 PTS) (Green 2 AST)
0022401163,19,1,PT10M09.00S,2,1,MISS Curry 25' 3PT Running Jump Shot
0022401163,46,1,PT07M43.00S,1,1,Curry 19' Step Back Jump Shot (4 PTS)
0022401163,69,1,PT05M27.00S,1,1,Curry 26' 3PT Jump Shot (7 PTS) (Green 5 AST)
0022401163,155,1,PT00M01.50S,2,1,MISS Curry 3PT Turnaround Fadeaway Shot
0022401163,228,2,PT07M04.00S,2,1,MISS Curry 27' 3PT Jump Shot
0022401163,258,2,PT04M41.00S,1,1,Curry 2' Running Reverse Layup (9 PTS) (Moody 1 AST)
0022401163,281,2,PT03M36.00S,2,1,MISS Curry 5' Driving Finger Roll Layup
0022401163,293,2,PT03M14.00S,2,1,MISS Curry 28' 3PT Jump Shot
0022401163,355,3,PT09M32.00S,1,1,Curry 29' 3PT Jump Shot (13 PTS) (Podziemski 5 AST)
0022401163,359,3,PT09M02.00S,1,1,Curry 29' 3PT Running Pull-Up Jump Shot (16 PTS)
0022401163,380,3,PT07M15.00S,1,1,Curry 18' Step Back Jump Shot (18 PTS)
0022401163,396,3,PT06M33.00S,2,1,MISS Curry 30' 3PT Pullup Jump Shot
0022401163,408,3,PT05M14.00S,1,1,Curry 27' 3PT Jump Shot (21 PTS) (Butler III 3 AST)
0022401163,439,3,PT03M50.00S,2,1,MISS Curry 4' Driving Layup
0022401163,442,3,PT03M47.00S,2,1,MISS Curry 5' Floating Jump Shot
0022401163,453,3,PT03M13.00S,1,1,Curry 28' 3PT Pullup Jump Shot (24 PTS) (Hield 1 AST)
0022401163,501,3,PT00M00.20S,2,1,MISS Curry 30' 3PT Floating Jump Shot
0022401163,601,4,PT05M10.00S,1,1,Curry 10' Driving Floating Bank Jump Shot (26 PTS) (Butler III 6 AST)
